code;url;product_name;generic_name;quantity;packaging;brands;categories;pnns_groups_1;pnns_groups_2;main_category;image_url;image_small_url
5060335635273;https://world.openfoodfacts.org/product/5060335635273;Rehab;"Koffeinhaltiges hypotonisches stilles Getränk mit Schwarz- und Grüntee-Extrakt, Taurin, L-Carnitin, Guarana und B-Vitaminen; Mit Zucker und Süßungsmitteln.";500 ml ℮;Dose,ALU,Einwegpfand;Monster;Getränke,Getränke mit Süßstoff,Energy-Drinks,Ungezuckerte Getränke;Beverages;Artificially sweetened beverages;en:energy-drinks;https://static.openfoodfacts.org/images/products/506/033/563/5273/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/506/033/563/5273/front_de.7.200.jpg
4311501473627;https://world.openfoodfacts.org/product/4311501473627;Salami Sticks Pikant;pikante edelschimmelgereifte Salami, luftgetrocknet;100 g;Aluminium,Kunststoff;Gut & Günstig;Fleisch, Prepared meats, Würstchen, Salami;Fish Meat Eggs;Processed meat;en:salami;https://static.openfoodfacts.org/images/products/431/150/147/3627/front_de.15.400.jpg;https://static.openfoodfacts.org/images/products/431/150/147/3627/front_de.15.200.jpg
4008435300500;https://world.openfoodfacts.org/product/4008435300500;Milchreis pur;;1000 g;Karton,Stück;Milram,Ravensberger;Desserts,Puddings,Milchreisbrei;Milk and dairy products;Dairy desserts;en:rice-puddings;https://static.openfoodfacts.org/images/products/400/843/530/0500/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/400/843/530/0500/front_de.6.200.jpg
5318541449758;https://world.openfoodfacts.org/product/5318541449758;Thunfischsalat Sweet Thai;;210 g ℮;PP,PAP;EDEKA;Fertigsalate;Composite foods;One-dish meals;en:prepared-salads;https://static.openfoodfacts.org/images/products/531/854/144/9758/front_de.8.400.jpg;https://static.openfoodfacts.org/images/products/531/854/144/9758/front_de.8.200.jpg
40363561;https://world.openfoodfacts.org/product/40363561;Skyr Drink Brombeere Johannisbeere;Getränk mit 52% Frischkäse (Skyr) und 8,5% Fruchtgehalt;250ml;1 PET;Milram;Milchprodukte,Fermentierte Lebensmittel,Fermentierte Milch,Käse,Frischkäse,Skyr;Milk and dairy products;Cheese;en:skyr;https://static.openfoodfacts.org/images/products/40363561/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/40363561/front_de.4.200.jpg
40363578;https://world.openfoodfacts.org/product/40363578;Skyr Drink Apfel-Birne;Getränk mit 52% Frischkäse (Skyr) und 8% Fruchtgehalt;250 ml;1 PET;Milram;Milchprodukte,Fermentierte Lebensmittel,Fermentierte Milch,Käse,Frischkäse,Skyr;Milk and dairy products;Cheese;en:skyr;https://static.openfoodfacts.org/images/products/40363578/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/40363578/front_de.3.200.jpg
4103840019440;https://world.openfoodfacts.org/product/4103840019440;Protein Fitness-Quark Heidelbeere;Speisequarkzubereitung, Magerstufe im Milchanteil, mit Joghurterzeugnis und Heidelbeeren, mit Süßungsmitteln;180 g ℮;paquet;mein Q;Quark;Milk and dairy products;Cheese;en:quark;https://static.openfoodfacts.org/images/products/410/384/001/9440/front_de.15.400.jpg;https://static.openfoodfacts.org/images/products/410/384/001/9440/front_de.15.200.jpg
4311527184866;https://world.openfoodfacts.org/product/4311527184866;Braune Champignons;;200 g;Kunststoff;Edeka,Edeka Bio;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fresh foods, Fresh plant-based foods, Pilze und daraus hergestellte Produkte, Pilze, Champignons, Whole champignon mushrooms;fruits-and-vegetables;vegetables;en:whole-champignon-mushrooms;https://static.openfoodfacts.org/images/products/431/152/718/4866/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/431/152/718/4866/front_de.5.200.jpg
4104060026294;https://world.openfoodfacts.org/product/4104060026294;FROMAGE AUX FLEURS DE MONTAGNE TRANCHES;Bio-Schnittkäse mind. 50% Fett i. Tr.;125 g;Kunststoff;Andechser Natur;Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse;Milk and dairy products;Cheese;en:cheeses;https://static.openfoodfacts.org/images/products/410/406/002/6294/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/410/406/002/6294/front_de.3.200.jpg
4009268006805;https://world.openfoodfacts.org/product/4009268006805;Semmel Knödelinos;Mini-Knödel aus Semmeln;375 g;Kunststoff;Burgis;Teigwaren;Cereals and potatoes;Cereals;en:pastas;https://static.openfoodfacts.org/images/products/400/926/800/6805/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/400/926/800/6805/front_de.5.200.jpg
4016993105727;https://world.openfoodfacts.org/product/4016993105727;Hauchfeine Scheiben - Allgäuer Emmentaler;Allgäuer Emmentaler g.U., 45% Fett i. Tr., 100% Heumilch;100 g;Kunststoff;Alpgäuer;Emmentaler;Milk and dairy products;Cheese;en:emmentaler;https://static.openfoodfacts.org/images/products/401/699/310/5727/front_de.5.400.jpg;https://static.openfoodfacts.org/images/products/401/699/310/5727/front_de.5.200.jpg
4052700078328;https://world.openfoodfacts.org/product/4052700078328;Cappuccino, Double Schoko Kaffeegetränke;;500 g;Kunststoff;Krüger Family;Cappuccino en poudre;unknown;unknown;en:powdered-cappucino;https://static.openfoodfacts.org/images/products/405/270/007/8328/front_de.19.400.jpg;https://static.openfoodfacts.org/images/products/405/270/007/8328/front_de.19.200.jpg
4104420033788;https://world.openfoodfacts.org/product/4104420033788;Apfelmark mit Banane;Bio Apfelmark mit Bananenpüree;360 g;Glas;Alnatura;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Desserts, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Kompotte, Apfelkompott;Fruits and vegetables;Fruits;en:apple-compotes;https://static.openfoodfacts.org/images/products/410/442/003/3788/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/410/442/003/3788/front_de.4.200.jpg
4006237630016;https://world.openfoodfacts.org/product/4006237630016;Natur Reis;;500 g;♷;Oryza;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Samen, Getreidekörner, Reise, Langkornreis;Cereals and potatoes;Cereals;en:long-grain-rices;https://static.openfoodfacts.org/images/products/400/623/763/0016/front_de.9.400.jpg;https://static.openfoodfacts.org/images/products/400/623/763/0016/front_de.9.200.jpg
4104420034327;https://world.openfoodfacts.org/product/4104420034327;Kokos Milch;Bio Kokosmilch;400 ml;Dose,Dose;Alnatura;Getränke, Pflanzliche Lebensmittel und Getränke, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, Kokosmilch;Beverages;Plant-based milk substitutes;en:coconut-milks;https://static.openfoodfacts.org/images/products/410/442/003/4327/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/410/442/003/4327/front_de.3.200.jpg
4014829927536;https://world.openfoodfacts.org/product/4014829927536;Echt Hällische Bio-Schinkenwurst;;200 g;Dose;Bäuerliche Erzeugergemeinschaft Schwäbisch Hall;Fleisch,Zubereitetes Fleisch,Würste,Schinkenwurst;Fish Meat Eggs;Processed meat;en:sausages;https://static.openfoodfacts.org/images/products/401/482/992/7536/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/401/482/992/7536/front_de.4.200.jpg
4311501622445;https://world.openfoodfacts.org/product/4311501622445;Reine Buttermilch;;500g;Kunststoff,Aluminium;Gut & Günstig;Milchprodukte;unknown;unknown;en:dairies;https://static.openfoodfacts.org/images/products/431/150/162/2445/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/162/2445/front_de.4.200.jpg
4009790005611;https://world.openfoodfacts.org/product/4009790005611;Sonnenblumenkerne;Sonnen Blumenkerne geschält;500 g;Kunststoff;Meienburg;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Samen,Sonnenblumenkerne und Produkte daraus,Sonnenblumenkerne;unknown;unknown;en:sunflower-seeds;https://static.openfoodfacts.org/images/products/400/979/000/5611/front_de.11.400.jpg;https://static.openfoodfacts.org/images/products/400/979/000/5611/front_de.11.200.jpg
4061458013321;https://world.openfoodfacts.org/product/4061458013321;Sahne kefir;;250 g;Plastic,Aluminium;Gut & Günstig;Beverages,Dairies,Fermented foods,Fermented milk products,Dairy drinks,Fermented drinks,Fermented milk drinks,Kefir;Milk and dairy products;Milk and yogurt;en:kefir;https://static.openfoodfacts.org/images/products/406/145/801/3321/front_de.3.400.jpg;https://static.openfoodfacts.org/images/products/406/145/801/3321/front_de.3.200.jpg
4104420024564;https://world.openfoodfacts.org/product/4104420024564;Agaven Dicksaft Alnatura;;250 ml;Tube,Kunststoff;Alnatura;Süßstoffe, Sirups, Simple syrups, Agavensäfte, Sirops traditionnels;unknown;unknown;en:agave-syrups;https://static.openfoodfacts.org/images/products/410/442/002/4564/front_de.13.400.jpg;https://static.openfoodfacts.org/images/products/410/442/002/4564/front_de.13.200.jpg
4311596458097;https://world.openfoodfacts.org/product/4311596458097;Wallnusskerne;Walnusskerne naturbelassen;200 g;Kunststoff,07 O;Gut & Günstig;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Nüsse und Nussprodukte,Nüsse,Walnüsse;Salty snacks;Nuts;en:walnuts;https://static.openfoodfacts.org/images/products/431/159/645/8097/front_de.21.400.jpg;https://static.openfoodfacts.org/images/products/431/159/645/8097/front_de.21.200.jpg
4311596454402;https://world.openfoodfacts.org/product/4311596454402;Delikatess Senf mittelscharf;Delikatess-Senf mittelscharf;250 ml;Glas;Gut & Günstig;Lebensmittel, Gewürzmittel, Saucen, Senfe;Fat and sauces;Dressings and sauces;en:mustards;https://static.openfoodfacts.org/images/products/431/159/645/4402/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/431/159/645/4402/front_de.7.200.jpg
4311501317648;https://world.openfoodfacts.org/product/4311501317648;Fettarmer Joghurt mild;;500 g;Kunststoff,Pappe;Edeka Bio;Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Joghurt, Fettarme Joghurt;Milk and dairy products;Milk and yogurt;en:low-fat-yogurts;https://static.openfoodfacts.org/images/products/431/150/131/7648/front_de.7.400.jpg;https://static.openfoodfacts.org/images/products/431/150/131/7648/front_de.7.200.jpg
4000539235207;https://world.openfoodfacts.org/product/4000539235207;HELLO Roasted Nuts & TOFFEE;Gefüllte Vollmilch-Schokolade mit gesalzenem Caramel (16%), Nuss-Creme (25%) und Haselnusssplittern (2%);39 g;Kunststoff;Lindt;Snacks, Süßwaren, Schokoladen;Sugary snacks;Chocolate products;en:chocolates;https://static.openfoodfacts.org/images/products/400/053/923/5207/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/400/053/923/5207/front_de.6.200.jpg
4311501484777;https://world.openfoodfacts.org/product/4311501484777;Schokorosinen;44% Rosinen in Vollmilchschokolade (Kakao: 30% mindestens);200 g;Kunststoff;Gut & Günstig;fr:Fruits enrobés de chocolat;Sugary snacks;Sweets;en:chocolate-covered-fruits;https://static.openfoodfacts.org/images/products/431/150/148/4777/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/150/148/4777/front_de.6.200.jpg
4311501634684;https://world.openfoodfacts.org/product/4311501634684;Leo crisp;;750 g;Karton;Gut & Günstig,EDEKA;Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Frühstücke,Getreide und Kartoffeln,Getreideprodukte,Frühstückscerealien;Cereals and potatoes;Breakfast cereals;en:breakfast-cereals;https://static.openfoodfacts.org/images/products/431/150/163/4684/front_de.17.400.jpg;https://static.openfoodfacts.org/images/products/431/150/163/4684/front_de.17.200.jpg
4311527150106;https://world.openfoodfacts.org/product/4311527150106;Mandarinen;Bio-Mandarinen, Sorte Clemenvilla, Klasse II;750 g;Kunststoff,04 PE-LD;Edeka Bio;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Früchte, Citrus, Mandarinen;Fruits and vegetables;Fruits;en:mandarin-oranges;https://static.openfoodfacts.org/images/products/431/152/715/0106/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/431/152/715/0106/front_de.6.200.jpg
7612100055557;https://world.openfoodfacts.org/product/7612100055557;Ovomaltine Crunchy Cream;pâte à tartiner avec pépites croustillantes;400 g;Pot,verre,glas;Ovomaltine,Wander;Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner au chocolat;Sugary snacks;Sweets;en:chocolate-spreads;https://static.openfoodfacts.org/images/products/761/210/005/5557/front_fr.49.400.jpg;https://static.openfoodfacts.org/images/products/761/210/005/5557/front_fr.49.200.jpg
4311501425862;https://world.openfoodfacts.org/product/4311501425862;Schoko Waffeln mit Vollmilchschokolade;;175 g;Karton,Kunststoff;Gut & Günstig;Snacks, Süßwaren, Kekse und Kuchen, Kekse, Schokoladenkekse, Kekse mit Milchschokolade;Sugary snacks;Biscuits and cakes;en:milk-chocolate-biscuits;https://static.openfoodfacts.org/images/products/431/150/142/5862/front_de.12.400.jpg;https://static.openfoodfacts.org/images/products/431/150/142/5862/front_de.12.200.jpg
4250241204170;https://world.openfoodfacts.org/product/4250241204170;13 Backfisch-Stäbchen;;364 g;Karton;Iglo;Meals,Seafood,Fishes,Breaded products,Fish preparations,Breaded fish,Fish fingers,de:Tiefkühl-Fisch;Fish Meat Eggs;Fish and seafood;en:fish-fingers;https://static.openfoodfacts.org/images/products/425/024/120/4170/front_de.37.400.jpg;https://static.openfoodfacts.org/images/products/425/024/120/4170/front_de.37.200.jpg
8076809517751;https://world.openfoodfacts.org/product/8076809517751;Barilla Pesto calabrese;Pesto mit Paprika und Ricotta-Käse;190g, 185ml;Glas,Gläser;Barilla;Lebensmittel, Saucen, Nudelsoßen, Pestos;Fat and sauces;Dressings and sauces;en:pestos;https://static.openfoodfacts.org/images/products/807/680/951/7751/front_de.20.400.jpg;https://static.openfoodfacts.org/images/products/807/680/951/7751/front_de.20.200.jpg
5411188091622;https://world.openfoodfacts.org/product/5411188091622;Soya Dessert Dunkle Schokolade Feinherb;;4*125 g;Pappe,Kunststoff,Envasado en atmósfera protectora,Refrigerado;alpro;Snacks, Desserts, Non-dairy desserts, Schokoladendesserts, Cocoa soy desserts, Soy desserts;Sugary snacks;Sweets;en:cocoa-soy-desserts;https://static.openfoodfacts.org/images/products/541/118/809/1622/front_de.6.400.jpg;https://static.openfoodfacts.org/images/products/541/118/809/1622/front_de.6.200.jpg
5050083582035;https://world.openfoodfacts.org/product/5050083582035;Toppas;;600 g;05-PP,Karton,♷,Kunststoff;Kellogg's;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien;Cereals and potatoes;Breakfast cereals;en:breakfast-cereals;https://static.openfoodfacts.org/images/products/505/008/358/2035/front_de.32.400.jpg;https://static.openfoodfacts.org/images/products/505/008/358/2035/front_de.32.200.jpg
5000159404259;https://world.openfoodfacts.org/product/5000159404259;Snickers x6;Milchschokolade, gefüllt mit einer Candy-Creme (16%), Karamell (27%) und gerösteten Erdnüssen (22%);300 g;Plastique;Snickers;Snacks, Süßwaren, Konfekt, Schokoladenkonfekt, Riegel, Schokoriegel, fr:Barres chocolatées aux fruits oléagineux;Sugary snacks;Biscuits and cakes;fr:barres-chocolatees-aux-fruits-oleagineux;https://static.openfoodfacts.org/images/products/500/015/940/4259/front_de.16.400.jpg;https://static.openfoodfacts.org/images/products/500/015/940/4259/front_de.16.200.jpg
4008601255610;https://world.openfoodfacts.org/product/4008601255610;Edel Nougat Eier;Vollmilchschokolade mit Haselnuss-Nougat-Füllung (52%);100 g;Kunststoff,Aluminium;Friedel;Osterschokoladen;unknown;unknown;en:easter-food;https://static.openfoodfacts.org/images/products/400/860/125/5610/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/400/860/125/5610/front_de.4.200.jpg
4071800001012;https://world.openfoodfacts.org/product/4071800001012;Vital+Fit;Mehrkornbrot;500 g;Kunststoff;Harry;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Brote;Cereals and potatoes;Bread;en:breads;https://static.openfoodfacts.org/images/products/407/180/000/1012/front_de.22.400.jpg;https://static.openfoodfacts.org/images/products/407/180/000/1012/front_de.22.200.jpg
4104420017726;https://world.openfoodfacts.org/product/4104420017726;Hafer Crunchy;;750g;sachet,plastic;Alnatura;Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien, Flakes, Frühstücksflocken, Müslis, Mixed cereal flakes;Cereals and potatoes;Breakfast cereals;en:mixed-cereal-flakes;https://static.openfoodfacts.org/images/products/410/442/001/7726/front_de.29.400.jpg;https://static.openfoodfacts.org/images/products/410/442/001/7726/front_de.29.200.jpg
4104420022089;https://world.openfoodfacts.org/product/4104420022089;Sojaflocken;;500 g;Kunststoff;Alnatura;Plant-based foods and beverages, Plant-based foods, Legumes and their products, Flakes, Legume flakes, Soy flakes;Cereals and potatoes;Legumes;en:flakes;https://static.openfoodfacts.org/images/products/410/442/002/2089/front_en.9.400.jpg;https://static.openfoodfacts.org/images/products/410/442/002/2089/front_en.9.200.jpg
4104420028166;https://world.openfoodfacts.org/product/4104420028166;Delikatess Mayonnaise;;250 ml;Glas;Alnatura;Lebensmittel, Saucen, Mayonnaises;Fat and sauces;Dressings and sauces;en:mayonnaises;https://static.openfoodfacts.org/images/products/410/442/002/8166/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/410/442/002/8166/front_de.4.200.jpg
4311501624289;https://world.openfoodfacts.org/product/4311501624289;Ananas, ganze Scheiben, gezuckert;;340 g;Can,40,Steel,Steel can;Edeka;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Fruits,Tropical fruits,Pineapple;Fruits and vegetables;Fruits;en:pineapple;https://static.openfoodfacts.org/images/products/431/150/162/4289/front_de.4.400.jpg;https://static.openfoodfacts.org/images/products/431/150/162/4289/front_de.4.200.jpg
